,line,file_name,page_number
750,"  pseudolatimanus   STRAND, 1919 ( Megachile )
Archiv für Naturgeschichte, Berlin 83A (11) [1917]: 65-66
♂ Holotypus, Gebirge San Francisco, Arizona, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_18_output.json,18
751,"  pseudomonticola   HEDICKE, 1926 ( Megachile )
Deutsche Entomologische Zeitschrift, Berlin 1925: 359-360
1 ♀ Syntypus, Formosa, Kankau (Koshun), 9.1912, leg. Sauter, im DEI. 2 ♀ Syntypen, südchinesische Provinz Kuangtung, Kanton, 24.+25.8.1917, leg. Mell. DEI: 1 ♀ Syntypus, Formosa, Kankau (Koshun), IX. 1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_18_output.json,18
752,"  pseudotetrazonius   STRAND, 1921 ( Halictus )
Archiv für Naturgeschichte, Berlin 87A (3): 313
2 ♀ Syntypen, Sizilien, Taormina-Lentini, V. 1914, leg. Trautmann, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_18_output.json,18
753,"  puttalama   STRAND, 1913 ( Anthophora zonata  var.)
Archiv für Naturgeschichte, Berlin 79A (2): 141-146
♀ Holotypus, Ceylon, Puttalam, 1899, leg. Horn; 1 ♀ Paratypus, Ceylon, Horrowapotam, 22.5.1899, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_18_output.json,18
754,"  pyrenaicus   DATHE, 2000 ( Hylaeus  ( Hylaeus ))
Beiträge zur Entomologie, Berlin 50 (1): 162-164, Fig. 5, 6, 23-25
♂ Holotypus, Spanien, Pyrenäen/Cataluña: Port de la Bonaigua, Westseite (42°40'N 00°47'E), 1800 m, 1.08.1978, leg. A. W. Ebmer, im DEI. ♂ ♀ Paratypen, Spanien siehe Originalbeschreibung in coll. DEI, Dathe, Ebmer. DEI: ♂ Holotypus, 1 ♀ Paratypus, Spanien, Pyrenäen, Port de la Bonaigua, Westseite, 1800 m, 1.8.1978, leg. A. W. Ebmer.",DOI 10.21248contrib.entomol.55.1.151-250_page_18_output.json,18
755,"  kigaonis   UCHIDA, 1932 ( Cremastus coreanus  forma)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 196
♀ Syntypen, Formosa, Kankau, 7.1912, leg. Sauter, im DEI. DEI: ♀ Syntypus, Formosa, Kankau (Koshun), 8.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
756,"  kosempensis   UCHIDA, 1932 ( Coelichneumon )
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 149
♀ Holotypus, Formosa, Kôsempo, 4.1912, leg. Sauter, im DEI. DEI: ♀ Holotypus, Formosa, Kosempo, 5.1912, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
757,"  kosemonis   UCHIDA, 1932 ( Torbda taihokensis  forma)
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 193
♀ Syntypen, Formosa, leg. Sauter: 1 ♀ Kôsempo, 4.1912; 1 ♀ Maruyama, 4.1914; 1 ♀ Taihorin, 7.7.1911; im DEI. DEI: ♀ Lectotypus, Formosa, Kosempo, 5.1912, leg. Sauter; 1 ♀ Paralectotypus, Formosa, Maruyama, 4.1914, leg. Sauter; von Townes, Townes & Gupta (Memoirs of the American Entomological Institute, Ann Arbor 1: 191; 1961) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
758,"  koshunensis   UCHIDA, 1932 ( Hemiteles )
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 184
♀ Syntypen, Formosa, Koshun, 22.4.1912, leg. Sauter, im DEI. DEI: 3 Syntypen mit den Angaben der Beschreibung. 1 Ex. als Lectotypus ausgezeichnet, die anderen 2 Ex. sind sehr schlecht erhalten.",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
759,"  langei   BRAUNS, 1905 ( Lampronota )
Zeitschrift für systematische Hymenopterologie und Dipterologie, Teschendorf bei Stargard i. Mecklenburg 5: 133
♀ Syntypen: 1 ♂, 1 ♀ von Lange - Annaberg; 1 ♂ Erfurt; 1 ♂ Mähren. DEI: ♂ Lectotypus, Erzgebirge, Lange, durch Oehlke & Horstmann (Beiträge zur Entomologie, Berlin 37: 150; 1987) festgelegt. Gleichzeitig Lectotypus von Lamponota langei Lange, 1898.",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
760,"  langei   LANGE, 1898 ( Lampronota )
Bericht über den Annaberg-Buchholzer Verein für Naturkunde, Annaberg 10 [1894-98]: 64
♂ Syntypen, Umgebung Annaberg. DEI: ♂ Lectotypus, Erzgebirge, Lange, von Oehlke & Horstmann (Beiträge zur Entomologie, Berlin 37: 150; 1987) festgelegt. Gleichzeitig Lectotypus von Lamponota langei Lange, 1898.",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
761,"  leucocheir   RATZEBURG, 1844 ( Ichneumon )
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung, Berlin, 1: 133
♂ Holotypus, ex Cimbex amerinae, leg. Zebe. DEI: ♂ Neotypus, Etikett schlecht lesbar, Coll. Ratzeburg, von van Rossem (Tijdschr. Ent., Leiden 112: 351-353; 1969) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
762,"  leucogonia   CUSHMAN, 1933 ( Ephialtes )
Insecta Matsumurana, Sapporo 8: 44-45
♀ Holotypus, 1 ♀ Paratypus, Formosa, Hoozan, leg. Sauter; 4 ♂, 2 ♀ Paratypen, Formosa, Taihorin, leg. Sauter; 2 ♂, 1 ♀ Paratypen Nr. 43914 im U. S. Nat. Museum. DEI: Formosa, leg. Sauter: ♀ Holotypus, Hoozan, 2.1910; 4 Paratypen, Taihorin, 2.+ 5.1910, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
763,"  leucopygoides   STRAND, 1920 ( Spilocryptus )
Entomologische Zeitschrift, Frankfurt a. M 34: 18
♀ Holotypus, Berlin Dahlem, im DEI (ohne Kopf).",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
764,"  libauensis   STRAND, 1918 ( Campoplex )
Entomologische Mitteilungen, Berlin-Dahlem 7: 157-158
♀ Holotypus, Litauen, Libau, 27.7.1916, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_68_output.json,68
765,"5 ♂, 11 ♀ Syntypen, Formosa, Taihorin, 7.-8., leg. Sauter, im DEI. DEI: Syntypen, Formosa, Taihorin: non Anping (aus Mantis-Eierballen aus Taihorin geschlüpft, die Mantis kommt in Anping nicht vor), 4 Ex. 22.7. und 4 Ex. 7.8.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
766,"  epichiron   MASI, 1926 ( Podagrion )
Konowia, Wien 5: 18-19, Fig. 10
♀ Holotypus, Formosa, Kosempo, 7.7.1911, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
767,"  helictoscela   MASI, 1926 ( Pachytomoidella )
Konowia, Wien 5: 173-175, Fig. 14
♀ Holotypus, Formosa, Kankau, 8.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
768,"  bornianus   MASI, 1926 ( Pachytomoides )
Konowia, Wien 5: 176-178, Fig. 15
♀ Holotypus, Formosa, Kosempo, 7.7.1911, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
769,"  longicaudis   RATZEBURG, 1844 ( Torymus )
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung, Berlin, 1: 178
Zahlreiche ♂ ♀ Syntypen, ex Cynips Quercus folii und Rosenbedeguar, leg. Ratzeburg, ex Cynips terminalis, leg. Erichson. DEI: 2 ♂, 2 ♀ historisches Material, vielleicht Typen nach Bouček (Beiträge zur Entomologie, Berlin 14: 669; 1964), ohne Fundortangaben, ex Coll. Ratzeburg.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
770,"  macrocentrus   RATZEBURG, 1852 ( Torymus )
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung, Berlin, 3: 224
Syntypen, aus Aspen-Astknotten also Cerambyx populneus ?, leg. Nördlinger. DEI: 2 ♂, 4 ♀ historisches Material, vielleicht Typen nach Bouček (Beiträge zur Entomologie, Berlin 14: 670; 1964) ohne Fundortangaben, ex Coll. Ratzeburg.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
771,"  megaropalus   MASI, 1926 ( Pachytomoides )
Konowia, Wien 5: 266-268, Fig. 17, 18
♀ Holotypus, Formosa, Taihorin, 7.7.1911, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
772,"  mirabilis   MASI, 1926 ( Ecdamua )
Konowia, Wien 5: 5-7, Fig. 2
1 ♂, 1 ♀ Syntypen, Formosa, Polisha, 4.1910, leg. Sauter, im DEI. DEI: ♀ Lectotypus (Teile einzeln aufgeklebt), 1 ♂ Paralectotypus, Formosa, Polisha, 4.1910, leg. Sauter, von Narendran ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
773,"  minor   RATZEBURG, 1844 ( Torymus )
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung, Berlin, 2: 178
20 ♂ ♀ Syntypen, ex Microgaster nemorum Hrt., Hyperparasit von Dendronimus pini, leg. Reissig. DEI: 1 ♂ 886, 1 ♀ 880 historisches Material, vielleicht Typen nach Bouček (Beiträge zur Entomologie, Berlin 14: 668; 1964), ohne Fundortangaben, ex Coll. Ratzeburg.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
774,"  opistbacanthum   MASI, 1926 ( Podagrion )
Konowia, Wien 5: 14-16, Fig. 7
9 ♂ ♀ Syntypen, Formosa, Taihorin, 7.1911 und Anping, 7.-8., leg. Sauter, im DEI. DEI: Syntypen, Formosa, leg. Sauter: 3 ♂ Taihorin, 7.7.1911, aus Mantis Eiern; 2 ♀ Anping, 22.7.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
775,"  orchesticus   MASI, 1926 ( Pachytomoides )
Konowia, Wien 5: 264-266, Fig. 16
1 ♂, 2 ♀ Syntypen, Formosa, Anping, 8., leg. Sauter, im DEI. DEI: 1 Syntypus, Formosa, Anping, 7.8., leg. Sauter, ein weiterer Syntypus ist verloren gegangen.",DOI 10.21248contrib.entomol.55.1.151-250_page_95_output.json,95
776,"orientalis MASI, 1926 (Diomorus)
Konowia, Wien 5: 2-4, Fig. 1
3 ♂, 9 ♀ Syntypen, Formosa, Taihorin, 5.-11. und Kankau, 4.-8., leg. Sauter. DEI: Formosa, leg. Sauter: ♀ Lectotypus, 1 ♂ Paralectotypus, Taihorin, 7.7.1911; 3 Paralectotypen, Taihorin, 5.1910; 2 Paralectotypen, Kankau (Koshun), 22.4. und 5.1912; von Narendran ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
777,"prionomerum MASI, 1926 (Podagrion)
Konowia, Wien 5: 12-14, Fig. 5, 6
♀ Holotypus, Formosa, Kankau, 6.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
778,"pumilus RATZEBURG, 1844 (Torymus)
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung, Berlin, 1: 180
♂ ♀ Syntypen, Oberschlesien, aus den Gallen der Weidenzweige indenen wahrscheinlich Mücken gewohnt hatten, leg. Zebe. DEI: 1 ♂, 1 ♀ historisches Material, vielleicht Typen nach Bouček (Beiträge zur Entomologie, Berlin 14: 671; 1964), ohne Fundortangaben, ex Coll. Ratzeburg.",DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
779,"robustus RATZEBURG, 1852 (Torymus)
Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung, Berlin, 3: 225
Zahlreiche Syntypen, aus Cynips (Trigonaspis crustalis), Anfang Juli, leg. Tischbein; Syntypen, Darmstadt, aus Eichengallen, leg. Reissig. DEI: 1 ♂, 2 ♀ historisches Material, vielleicht Typen nach Bouček (Beiträge zur Entomologie, Berlin 14: 670; 1964), ohne Fundortangaben, ex Coll. Ratzeburg",DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
780,"tainanicum MASI, 1926 (Podagrion)
Konowia, Wien 5: 16-18, Fig. 8, 9
2 ♀ Syntypen, Formosa, Tainan, 11.1919, leg. Sauter, im DEI. DEI: 1 ♀ Syntypus, Formosa, Tainan, II. 1909, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
781,"viduum MASI, 1926 (Podagrion)
Konowia, Wien 5: 170-172, Fig. 12, 13
♂ Holotypus, Formosa, Anping, 22.7., leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
782,FAMILIE TRICHOGRAMMATIDAE,DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
783,"anatolica NOWICKI, 1936 (Aphelinoidea)
Zeitschrift für angewandte Entomologie, Berlin 23: 144-147, Fig. 19b, c, 20
Syntypen: 1 ♀ Bahnstation Beylik Köpri, 28.5.1934; 2 ♀ Bunar Ban-i, nördlich von Konya, 6.6.1934; 1 ♂, 1 ♀ Konya, 7.6.1934; 11 ♀ Kayseri, Umgebung von Konya, 9.6.1934. DEI: 1 ♀ Syntypus, Kayseri, Türkei, 9.6.1934.",DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
784,"minuscula NOWICKI, 1940 (Tumidiclavida)
Zeitschrift für angewandte Entomologie, Berlin 26 [1939]: 655-657, Fig. 13a
Syntypen: 3 ♂, 2 ♀ Le Rouret, French Riviera, 5.+11.7., 22.7.1935, 1.Hälfte 8.1936; 1 ♀ Hyères, 7.7.1936; 1 ♀ Budapest-Sashegy, 30.6.1917, leg. Biró; 1 ♀ Halics, 14.7.1918, leg. Biró. DEI: 1 ♀ Syntypus, La Rouret, Fr., 28.7.1935.",DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
785,FAMILIE TRIGONALIDAE,DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
786,"enslini TORKA, 1936 (Trigonalys hahni var.)
Arbeiten über physiologische und angewandte Entomologie aus Berlin-Dahlem, Berlin 3: 153
Holotypus, Bayern, Fürth, 11.7.1916, leg. Enslin, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_96_output.json,96
787,"Gebirge, 30 km WSW Ulangom, Gelbschale, 2150 m, Waldsteppe, Lärchenwald, 3.-8.8.1977, Univ. Halle.",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
788,"  taiwanus   Watanabe, 1934 ( Merinotus )
Insecta Matsumurana, Sapporo 8: 183-184
♀ Holotypus, Formosa, Hoozan, 7.9.1910, leg. Sauter im DEI. Paratypen, Formosa, leg. Sauter: Kosempo, 4 ♂ 7.1908, 1 ♀ 10.1911, 3 ♂ 6.1912; Hoozan, 5 ♂ 7.9.1910, 1 ♀ 5.1911; 1 ♂ Koshun, 4.1912; 2 ♀ Fusho, 7.1909; 1 ♀ Taihorin, 2.1910. DEI: Formosa, leg. Sauter: ♀ Holotypus (ohne Kopf), 1 ♀ Paratypus, Hoozan, 7.9.1910; 1 ♀ Paratypus, Hoozan, 5.1910; 2 ♂, 3 ♀ Paratypen Kosempo, 7.+8.1908, 10.1911, 6.1912.",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
789,"  testaceator   Watanabe, 1934 ( Gyroneuron )
Insecta Matsumurana, Sapporo 8: 193-194, Fig. 4
♀ Holotypus, Formosa, Koshun, 5.1912, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
790,"  testaceus   Brèthes, 1927 ( Plectobracon )
Entomologische Mitteilungen, Berlin-Dahlem 16: 326
Mehrere Syntypen, Uberaba, Minas, leg. Le Moult. DEI: ♀ Lectotypus, 1 ♂, 3 ♀, 1 Ex. Paralectotypen, Uberaba Minas, Le Moult, von van Achterberg ausgezeichnet.",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
791,"  thuringiacus   Schmiedeknecht, 1896 ( Bracon )
Illustrierte Wochenschrift für Entomologie, Neudamm 1: 542
Syntypen Thüringen. DEI: ♀ Lectotypus, ohne Fundortangaben, von Papp (Reichenbachia, Zeitschrift für entomologische Taxonomie. Herausgeber Staatliches Museum für Tierkunde Dresden, Dresden 13: 286-289; 1971) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
792,"  tobiasi   Taeger, 1989 ( Orgilus )
Die Orgilus-Arten der Paläarktis (Hymenoptera, Braconidae). - Akademie der Landwirtschaftswissenschaften der DDR, Berlin [1988]: 200-202, Abb. 34
♀ Holotypus, Albanien-Exp. DEL. Iba unterhalb Krraba, 400 m, 17.-22.6.61, im DEI. 9 ♂, 39 ♀ Paratypen siehe Originalbeschreibung. DEI: ♀ Holotypus, mit den Angaben der Beschreibung. Paratypen: 1 ♀, Köln; 1 ♀, CSR, Morav., Palauer Bg., 25.5.1966, leg. Oehlke; 2 ♂, Boh. centr., Karlstejn, 26.6. und 3.7.1954, leg. Starý; 1 ♀, Vácz. Tudósdbomb. Bíró 1931, VII. 5., in Piatis humidis; 1 ♀, Hungaria, Keszthely, 23.6.1977, leg. Papp; 1 ♀, Pomáz, 8.1938; 1 Ex., 137 Haliday, ex coll. Ratzeburg; 1 ♀, Iran, Damavand, 40 km E. Teheran, 7.-9.1978, leg. Cox.",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
793,"  torkai   Papp, 1971 ( Bracomorpha )
Reichenbachia, Zeitschrift für entomologische Taxonomie. Herausgeber Staatliches Museum für Tierkunde Dresden, Dresden 13: 278-280, Fig. 1-3
♀ Holotypus, Neustadt O. S., 26.7.1935, ex Exocentrus lusitana L., 26.7.1935, leg. Torka, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
794,"  triangulifera   Enderlein, 1914 ( Leptospathius )
Supplementa Entomologica, Berlin-Dahlem 3: 33-35
Syntypen, Formosa, leg. Sauter: 1 ♂ Taihorin, 7.11.1911; 1 ♂ Kosempo, 6.1912; 1 ♀ Hoozan, 5.1910; im DEI und Museum Stettin. DEI: Formosa, leg. Sauter: ♀ Lectotypus, Hoozan, 5.1910; 1 ♀ Paralectotypus. Taihorin, 7.11.1911; von Belokobylskij festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
795,"  tricolor   Enderlein, 1912 ( Rhogas )
Archiv für Naturgeschichte, Berlin 78A (6): 96
♀ Holotypus, Ceylon, Nalanda, leg. Horn, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
796,"  ultor   Reinhard, 1880 ( Apanteles )
Deutsche Entomologische Zeitschrift, Berlin 24: 364 und l. c. 25: 38-39; 1882 nom. nov. pro Microgaster lactipennis Ratzeburg (Die Ichneumonen der Forstinsecten - Nicolai'sche Buchhandlung Bd. 3: 54-55; 1852)",DOI 10.21248contrib.entomol.55.1.151-250_page_35_output.json,35
797,"bakeri Forel, 1912 (Pheidole)
Entomologische Mitteilungen, Berlin-Dahlem 1: 82-83
♀, 2 ♂ Syntypen, Kuba, Havanna, leg. Baker. DEI: 1 ♀ Syntypus, Kuba, Havanna, leg. Baker.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
798,"bambusarum Forel, 1908 (Pheidole)
Verhandlungen der kaiserl. -königl. zoologisch-botanischen Gesellschaft in Wien, Wien 58: 376-377
♀, 2 ♂ Syntypen, Brasilien, Wald bei Sao Paulo, leg. Lutz. DEI: 2 ♀ Syntypen, Brasilien, Sao Paulo, leg. Lutz.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
799,"bicolor Clark, 1924 (Phyracaces)
Journal of the Royal Society of Western Australia, Perth 10 [1923]: 77-78, Taf. 6 Fig. 9+10
♀, ♂ Syntypen, West Australien, Armadale, leg. Clark, im coll. Clark. DEI: 3 ♀ Syntypen, W. Australia, Armadale, leg. Clark.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
800,"bison Forel, 1913 (Cremastogaster)
Archiv für Naturgeschichte, Berlin A 79 (6): 194-195
Holotypus, Formosa, Taihorin, leg. Sauter, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
801,"brevis Clark, 1924 (Phyracaces)
Journal of the Royal Society of Western Australia, Perth 10 [1923]: 78-79, Taf. 6 Fig. 5
♀ Syntypen, West Australien, Hovea, leg. Clark, in coll. Clark. DEI: 3 ♀ Syntypen, West Australia, Hovea, leg. Clark.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
802,"breviscapa Forel, 1908 (Tapinoma atriceps var.)
Verhandlungen der kaiserl. -königl. zoologisch-botanischen Gesellschaft in Wien, Wien 58: 384-385
♀, ♂ Syntypen, Brasilien: Sao Paulo, leg. Lutz; Estança Ruiz da Serra bei Sao Paulo, leg. Ihering. DEI: 3 ♀ Syntypen, Sao Paulo, Brésil ds. bambous.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
803,"bruni Forel, 1912 (Stigmatomma)
Entomologische Mitteilungen, Berlin-Dahlem 1: 45-46
♀ Syntypen, Formosa, Pilam, leg. Sauter. DEI: 1 ♀ Syntypus, Formosa, Pilam, II. 08, leg. Sauter, (Forel unie.).",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
804,"bugnioni Forel, 1894 (Leptothorax)
Bulletin de la Société Vaudoise des Sciences Naturelles, Lausanne 30: 33-34
♀, ♂ Syntypen, Algerien bei Terni. DEI: 1 ♀ Syntypus, Algerien, Terni.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
805,"californicum Mayr, 1870 (Eciton)
Verhandlungen der kaiserl. -königl. zoologisch-botanischen Gesellschaft in Wien, Abhandl. 20: 969
♀ Syntypen, Californien, San Francisco, leg. Schaufuss. DEI: 6 ♀ Syntypen, San Francisco, Schaufuss.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
806,"cylicus Emery, 1901 (Atopomyrmex)
Deutsche Entomologische Zeitschrift, Berlin 1901: 114-115
♀, ♂ Syntypen, Ceylon, Negombo, 1899, leg. Horn. DEI: 1 ♀ Syntypus, Ceylon, Negombo, 1899, leg. Horn.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
807,"clausii Joseph, 1882 (Typhlopone)
Berliner Entomologische Zeitschrift, Berlin 26: 47-48
♀ Syntypen, Krain, Grotte von S. Kanzian (Mataun), Corgnale und zahlreiche Syntypen in der Grotte von S. Servolo, 1871, 1875 und 1881, leg. Joseph. DEI: 3 Syntypen, Grotte S. Servolo.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
808,"confucii Forel, 1912 (Leptogenys)
Entomologische Mitteilungen, Berlin-Dahlem 1: 48
♀ Holotypus, Formosa, Pilam, leg. Sauter. DEI: Holotypus, Pilam, I. 08, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_45_output.json,45
809,  FAMILIE ICHNEUMONIDAE  ,DOI 10.21248contrib.entomol.55.1.151-250_page_59_output.json,59
810,"  albicincttis   LANGE, 1911 ( Cryptus )
Deutsche Entomologische Zeitschrift, Berlin 1911: 544-545
7 ♂ ♂ Syntypen, Ungarn, Kismaros. DEI: 1 ♂ Lectotypus, 2 ♂, 2 ♀ Paralectotypen, Hungaria, Kismaros, 30.3.08, leg. Meusel, (stark zerfressen), von Oehlke & Horstmann (Beiträge zur Entomologie, Berlin 37: 152-153; 1987) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_59_output.json,59
811,"  albitarse   BRÈTHES, 1927 ( Astiphromma )
Entomologische Mitteilungen, Berlin-Dahlem 16: 324-325
♀ Holotypus, S. Paulo, Saude, 6.1.1918, leg. Fischer, im DEI.",DOI 10.21248contrib.entomol.55.1.151-250_page_59_output.json,59
812,"  alboannulata   UCHIDA, 1932 ( Takanona )
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 166
Syntypen, Formosa, leg. Sauter: 5 ♂, 5 ♀ Taihorin, 4., 5., 11., 12.1910; 1 ♂ Kôsempo, 5.1912; 1 ♂ Amping, 5.1910; 1 ♂ Chosokei, 1914; 1 ♂ Hokutô, 4.1912; 1 ♂ Chikutoki, 21.5.1911; im DEI.
DEI: Formosa, leg. Sauter: ♀ Lectotypus, 2 Paralectotypen, Taihorin, 7.11.1911; 3 Paralectotypen, Taihorin, 1., 5.1910 + 7.9.1911; 1 Paralectotypus, Hokuto, 4.1912; 1 Paralectotypus, Chikutoki, 21.5.1911; 1 Paralectotypus, Chosokei, 1914; von Townes, Townes & Gupta (Memoirs of the American Entomological Institute, Ann Arbor 1: 335; 1961) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_59_output.json,59
813,"  albopictus   LANGE, 1911 ( Homotropus )
Deutsche Entomologische Zeitschrift, Berlin 1911: 545
♂ Holotypus, Erzgebirge. DEI: ♂ Holotypus, Erzgebirge, 18.6., leg. Lange.",DOI 10.21248contrib.entomol.55.1.151-250_page_59_output.json,59
814,"  alkae   ELLINGER & SACHTLEBEN, 1928 ( Limnerium )
Scientific Reports. International Corn Borer Investigations 1 [1927-28]: 113-115, Taf. 1 Fig. 1, Taf. 2 Fig. 1-4
1 ♂, 1 ♀ Syntypen, Ungarn, Peremarton, 2.+26.4.1928, leg. Dudich, im DEI; weitere Syntypen: Ungarn, leg. Dudich; Jugoslawien, leg. Vouk; Rumänien, leg. Knechtel; Deutschland, Baden, leg. Zwölfer.
DEI: ♀ Lectotypus, Hungaria, Peremarton, 26.4.1928, leg. Dudich (ohne Kopf und Hinterleib); 1 ♂ Paralectotypus, Peremarton, Hung. geschlüpft, 2.4.1928, leg. Dudich; 3 Paralectotypen, Rastatt i. B., 4.1928, Zucht Zwölfer, aus Pyrausta nubilalis Hb.; von Townes, Towner & Gupta (Memoirs of the American Entomological Institute, Ann Arbor 1: 220; 1961) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_59_output.json,59
815,"  ampingensis   UCHIDA, 1932 ( Coelichneumon )
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 150-151, Fig. 3
Syntypen, Formosa, leg. Sauter: 1 ♂ Amping, 8.1909; 1 ♂ Taihorin, 5.1910; im DEI. DEI: Formosa, leg. Sauter: ♂ Lectotypus, Taihorin, 5.1910; 1 ♂ Paralectotypus, Anping, 8.1909; von Townes, Townes & Gupta (Memoirs of the American Entomological Institute, Ann Arbor 1: 409; 1961) festgelegt.",DOI 10.21248contrib.entomol.55.1.151-250_page_59_output.json,59
816,"  ampingensis   UCHIDA, 1932 ( Stenaraeoides )
Journal of the Faculty of Agriculture, Hokkaido Imperial University, Sapporo 33: 182
Syntypen, Formosa, leg. Sauter: 1 ♂ Amping, 5.1910; 1 ♂ Taihorin, 4.1910; im DEI. DEI: 1 ♂ Syntypus, Formosa, Anping, 5.1910, leg. Sauter.",DOI 10.21248contrib.entomol.55.1.151-250_page_59_output.json,59
817,"guaruja Bréthes, 1927 (Ipobracon)
Entomologische Mitteilungen, Berlin-Dahlem 16: 327-328
♀ Holotypus, Guaruja (Santo Amaro), 1919, leg. Fischer, im DEI. DEI: ♀ Holotypus, Ctr. Brasil, Guaruja, 1919, leg. Fischer.",DOI 10.21248contrib.entomol.55.1.151-250_page_29_output.json,29
